id,info_type_id,municipality_id,address,sighting_datetime,year,month,day,hour,animal_species_id,gender,headcount,alone_or_with_young,sighting_condition,latitude,longitude,remarks,open_flg,verified,distance,municipality_name,gender_name,info_type_masters,animal_species_masters,post_photos
2993,1,33,青森県風間浦村易国間地区,2023/9/27 0:00,2023,9,27,0,1,,1,1,目撃,41.4900551,140.9897607,1頭目撃,4,1,76.88147501,風間浦村,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2970,1,10,青森県平川市碇ヶ関地区,2023/9/27 0:00,2023,9,27,0,1,,1,1,目撃,40.4450386,140.6515997,2頭（親子）目撃,4,1,42.86630011,平川市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
3131,1,12,青森県今別町鍋田地区,2023/9/26 0:00,2023,9,26,0,1,,1,1,目撃,41.1794741,140.5152155,1頭目撃,4,1,43.7579855,今別町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
3127,1,8,青森県むつ市大畑町水木沢地区,2023/9/26 0:00,2023,9,26,0,1,,1,1,目撃,41.3924756,141.1697353,1頭目撃,4,1,72.66615096,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2933,1,2,青森県弘前市小栗山地区,2023/9/26 0:00,2023,9,26,0,1,,1,1,目撃,40.5575531,140.4793846,1頭目撃,4,1,36.96645404,弘前市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2934,3,2,青森県弘前市大森地区,2023/9/26 0:00,2023,9,26,0,1,,1,1,痕跡(食害),40.7123654,140.3611707,食害被害,4,1,34.29935005,弘前市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2932,3,2,青森県弘前市新法師地区,2023/9/26 0:00,2023,9,26,0,1,,1,1,痕跡(食害),40.6050986,140.3756502,食害被害,4,1,39.26174027,弘前市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2931,3,2,青森県弘前市悪戸地区,2023/9/26 0:00,2023,9,26,0,1,,1,1,痕跡(食害),40.5606029,140.4171153,食害被害,4,1,40.06526523,弘前市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2930,3,2,青森県弘前市小沢地区,2023/9/26 0:00,2023,9,26,0,1,,1,1,痕跡(食害),40.5536744,140.4295575,食害被害,4,1,39.93758565,弘前市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2905,2,4,青森県黒石市南中野地区,2023/9/25 0:00,2023,9,25,0,1,,1,1,人身被害,40.6162866,140.6847704,60代女性2人がクマに襲われ、頭部等を負傷,4,1,23.63434215,黒石市,,"{'id': 2, 'info_type_name': '人身被害', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2928,3,2,青森県弘前市十腰内,2023/9/25 0:00,2023,9,25,0,1,,1,1,痕跡(食害),40.7375271,140.3431051,食害被害,4,1,34.8360328,弘前市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2927,3,2,青森県弘前市高野地区,2023/9/25 0:00,2023,9,25,0,1,,1,1,痕跡(食害),40.5810666,140.3498868,食害被害,4,1,42.63480656,弘前市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2926,3,2,青森県弘前市小沢地区,2023/9/25 0:00,2023,9,25,0,1,,1,1,痕跡(食害),40.5566361,140.4455297,食害被害,4,1,38.81290383,弘前市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2925,3,2,青森県弘前市紙漉沢地区,2023/9/25 0:00,2023,9,25,0,1,,1,1,痕跡(食害),40.5849929,140.3765586,食害被害,4,1,40.63483962,弘前市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
3107,1,16,青森県深浦町正道尻地区,2023/9/25 0:00,2023,9,25,0,1,,1,1,目撃,40.577918,139.9310046,3頭目撃,4,1,73.54919526,深浦町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
3031,1,15,青森県鯵ヶ沢町黒森地区,2023/9/25 0:00,2023,9,25,0,1,,1,1,目撃,40.6801448,140.1958461,2頭目撃,4,1,48.6125074,鰺ヶ沢町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
3030,1,15,青森県鯵ヶ沢町黒森地区,2023/9/25 0:00,2023,9,25,0,1,,1,1,目撃,40.6808608,140.1957924,1頭目撃,4,1,48.59029941,鰺ヶ沢町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2986,1,25,青森県七戸町見町地区,2023/9/25 0:00,2023,9,25,0,1,,1,1,目撃,40.671231,141.1361182,1頭目撃,4,1,37.43260972,七戸町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2929,1,2,青森県弘前市百沢,2023/9/25 0:00,2023,9,25,0,1,,1,1,目撃,40.6161656,140.3216107,1頭目撃,4,1,42.23279821,弘前市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2924,1,2,青森県弘前市下湯口地区,2023/9/25 0:00,2023,9,25,0,1,,1,1,目撃,40.5851911,140.4170756,1頭目撃,4,1,38.10639618,弘前市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
3138,1,16,青森県深浦町正道尻地区,2023/9/24 0:00,2023,9,24,0,1,,1,1,目撃,40.5743263,139.9378879,1頭目撃,4,1,73.16378248,深浦町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
3106,1,16,青森県深浦町舮作地区,2023/9/24 0:00,2023,9,24,0,1,,1,1,目撃,40.5943881,139.8667296,1頭目撃,4,1,77.97378829,深浦町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
3029,1,15,青森県鯵ヶ沢町南金沢地区,2023/9/24 0:00,2023,9,24,0,1,,1,1,目撃,40.7198817,140.1778799,1頭目撃,4,1,48.79125121,鰺ヶ沢町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
3023,1,6,青森県十和田市奥瀬地区,2023/9/23 0:00,2023,9,23,0,1,,1,1,目撃,40.4271442,140.9026846,1頭目撃,4,1,46.26369741,十和田市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
2982,1,3,青森県八戸市白銀町地区,2023/9/23 0:00,2023,9,23,0,1,,1,1,目撃,40.5218413,141.5577331,1頭目撃,4,1,76.6990443,八戸市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
